TotalEnvSteps,seed_0_reward,seed_0_cost,seed_1_reward,seed_1_cost,seed_2_reward,seed_2_cost,seed_3_reward,seed_3_cost,seed_4_reward,seed_4_cost,reward_mean,reward_std,cost_mean,cost_std
1860000.0,15.685712814331056,35.119998931884766,13.723644256591797,39.38999938964844,16.08736801147461,38.88999938964844,13.113151550292969,34.189998626708984,8.455759048461914,43.060001373291016,13.413127136230468,2.7231641344199784,38.12999954223633,3.195428870321498
1880000.0,15.67518424987793,32.77000045776367,13.65373992919922,40.470001220703125,15.706992149353027,37.33000183105469,13.268507957458496,31.420000076293945,7.911507129669189,40.58000183105469,13.243186283111573,2.84889282127781,36.514001083374026,3.816137925484522
1900000.0,15.984319686889648,33.83000183105469,13.617136001586914,35.220001220703125,15.395559310913086,35.04999923706055,13.334699630737305,32.27000045776367,7.622094631195068,37.16999816894531,13.190761852264405,2.962352606539406,34.70800018310547,1.622052173307459
1920000.0,15.568279266357422,35.970001220703125,13.569767951965332,35.540000915527344,15.98769187927246,35.7400016784668,13.89138412475586,33.20000076293945,7.387901782989502,35.34000015258789,13.281005001068115,3.090061153979691,35.15800094604492,1.0010875789352784
1940000.0,15.791484832763672,34.36000061035156,14.370935440063477,35.43000030517578,15.993701934814451,34.369998931884766,13.99822998046875,28.88999938964844,7.209259033203125,40.619998931884766,13.472722244262695,3.2263265570684534,34.73399963378906,3.7297215795763776
1960000.0,16.051647186279297,34.310001373291016,14.699335098266602,33.25,16.131488800048828,31.540000915527344,13.84805679321289,26.899999618530277,7.28297233581543,29.049999237060547,13.60270004272461,3.273954225722264,31.010000228881836,2.7174332065604356
1980000.0,16.101055145263672,34.599998474121094,14.56393814086914,29.40999984741211,16.491661071777344,30.40999984741211,13.8286771774292,27.309999465942383,7.301168918609619,30.09000015258789,13.657300090789795,3.324373838016674,30.363999557495116,2.377305639931937
2000000.0,15.948744773864746,36.630001068115234,15.087108612060549,29.350000381469727,17.099597930908203,28.479999542236328,13.630938529968262,25.59000015258789,7.407651424407959,32.619998931884766,13.834808254241944,3.4072200753051223,30.53400001525879,3.783557268885212
2020000.0,15.447681427001951,43.7599983215332,15.08283233642578,31.75,17.261035919189453,29.690000534057617,13.491832733154297,25.920000076293945,7.244950771331787,30.36000061035156,13.705666637420654,3.445531194469951,32.295999908447264,6.048372928258091
2040000.0,15.47033977508545,41.97999954223633,15.489006042480469,32.38999938964844,17.257322311401367,32.31999969482422,13.719684600830078,25.86000061035156,7.538824558258057,38.06999969482422,13.895035457611083,3.369257001930284,34.123999786376956,5.510762261775656
2060000.0,15.264577865600586,40.040000915527344,15.05427360534668,34.33000183105469,17.1807804107666,32.119998931884766,13.499159812927246,25.290000915527344,7.581449508666992,28.649999618530277,13.716048240661621,3.2824838866089086,32.08600044250488,5.025823969996725
2080000.0,15.214731216430664,40.43000030517578,14.972811698913574,35.25,17.167207717895508,31.899999618530277,13.93847370147705,26.739999771118164,7.552422523498535,29.88999938964844,13.769129371643066,3.279075291106333,32.84199981689453,4.694939653431695
2100000.0,15.144963264465332,42.43000030517578,15.47732162475586,39.18000030517578,17.659717559814453,32.5,13.77349090576172,28.600000381469727,7.128331184387207,33.619998931884766,13.836764907836914,3.5784036352047033,35.265999984741214,4.928243605828694
2120000.0,15.16434097290039,41.5099983215332,15.730695724487305,43.0,17.306459426879883,33.779998779296875,14.005383491516112,29.90999984741211,6.602124214172363,34.58000183105469,13.761800765991211,3.734396130102965,36.555999755859375,4.936543425089508
2140000.0,15.060070991516112,34.189998626708984,15.713403701782228,39.400001525878906,17.194908142089844,35.279998779296875,14.024060249328612,30.81999969482422,6.828513145446777,36.5,13.764191246032714,3.6171733314044094,35.237999725341794,2.811892536134109
2160000.0,14.892041206359863,33.09000015258789,15.980672836303713,38.400001525878906,17.38450813293457,35.119998931884766,13.583269119262695,32.54999923706055,6.726853847503662,28.100000381469727,13.7134690284729,3.710404756748963,33.452000045776366,3.3720465216092923
2180000.0,14.894994735717772,33.79999923706055,16.221622467041016,38.02999877929688,17.906421661376953,34.060001373291016,14.138195991516112,37.68999862670898,6.857752799987793,34.95000076293945,14.00379753112793,3.795457106896059,35.705999755859374,1.8028258990177601
2200000.0,14.939562797546388,37.290000915527344,16.374401092529297,40.27000045776367,17.308313369750977,35.189998626708984,13.808392524719238,46.88999938964844,7.4123735427856445,36.47999954223633,13.96860866546631,3.489816752672426,39.22399978637695,4.181021924132757
2220000.0,14.953433990478516,33.31999969482422,16.100217819213867,42.04999923706055,17.293916702270508,35.880001068115234,13.398825645446776,46.68999862670898,6.757607460021973,28.36000061035156,13.700800323486328,3.702320801319418,37.25999984741211,6.45766142474665
2240000.0,14.884509086608888,32.650001525878906,16.137697219848633,39.59000015258789,17.44863510131836,36.0,13.227129936218262,44.16999816894531,6.928986072540283,23.13999938964844,13.725391483306884,3.6732739266410466,35.10999984741211,7.103218640770881
2260000.0,15.309648513793944,34.04999923706055,16.068204879760742,42.41999816894531,17.576147079467773,36.380001068115234,13.380929946899414,41.88999938964844,7.265280723571777,24.0,13.92004222869873,3.591356396274734,35.747999572753905,6.6863719909961965
2280000.0,15.807199478149414,34.18000030517578,16.0190486907959,44.720001220703125,17.152883529663086,31.899999618530277,13.141301155090332,42.95000076293945,7.103208065032959,23.6200008392334,13.844728183746337,3.6184460238370555,35.47400054931641,7.69862761823326
